"","biweek","biweek_year","species","SITE","MEI_runlag2","chla_rollmean_30","SST_rollmean_30","BK_stand_30","kelp_biomass","adults"
"595",15,301,"MF","FBPC",-0.247,1.05579427046702,-1.81987486181623,0.732841952389945,-0.425215638903262,1.02727637869945
"596",16,302,"MF","FBPC",-0.247,2.51257142531847,-1.92319727039399,0.961583139342944,-0.23307737319441,1.02727637869945
"597",17,303,"MF","FBPC",-0.0640000000000002,2.10927921952066,-1.76833290138279,0.830588913093695,-0.12710025781127,1.02727637869945
"598",18,304,"MF","FBPC",-0.0640000000000002,0.774274993157979,-1.70415094911868,1.19098927160685,-0.0234869874062068,1.02727637869945
"599",19,305,"MF","FBPC",0.15075,0.900682532263894,-1.75992962254343,1.27277754484876,0.013880745853309,1.02727637869945
"600",20,306,"MF","FBPC",0.15075,0.671273436042094,-1.36668722860309,1.10986594367584,-0.0259297557404063,1.02727637869945
"601",21,307,"MF","FBPC",0.15075,0.0926953638848323,-1.11204976320865,0.954933686233832,-0.106622315520949,1.02727637869945
"602",22,308,"MF","FBPC",0.252,-0.109580645038661,-1.15133051247096,0.591208601166145,-0.203709616379336,1.02727637869945
"603",23,309,"MF","FBPC",0.252,-0.264563212361617,-1.05930131632931,0.164313711562014,-0.304720227328439,1.02727637869945
"604",24,310,"MF","FBPC",0.14325,0.10446995106209,-0.852446071122967,-0.344369451284029,-0.476041316915821,1.02727637869945
"605",25,311,"MF","FBPC",0.14325,0.703770008658228,-1.02178820390109,-0.57776525541339,-0.676338717164741,1.02727637869945
"606",26,312,"MF","FBPC",0.0617499999999998,0.598563248876235,-1.52532535096596,-0.841748543844604,-0.848569284683294,1.02727637869945
"607",1,313,"MF","FBPC",0.0617499999999998,-0.10164587009273,-1.48415071044731,-0.984046840379315,-0.912196809930744,1.02727637869945
"608",2,314,"MF","FBPC",-0.0475000000000002,0.273334550853982,-1.25263276734266,-0.886299879675566,-0.914450275602102,0.865384299363175
"609",3,315,"MF","FBPC",-0.0475000000000002,0.560273697737794,-1.36949299927447,-0.233323584362081,-0.918043292444479,0.865384299363175
"610",4,316,"MF","FBPC",-0.12675,0.270628157136456,-1.5371236078491,-0.823130075139128,-0.852235242223222,0.865384299363175
"611",5,317,"MF","FBPC",-0.12675,-0.138927862356335,-1.59727926580745,-1.36639039415248,-0.640634168122821,0.865384299363175
"612",6,318,"MF","FBPC",-0.0857500000000002,-0.585771447042785,-1.85995525452914,-0.851722723508252,-0.454562309192342,0.865384299363175
"613",7,319,"MF","FBPC",-0.0857500000000002,-0.611262486685108,-2.01104587152654,-1.0033302543957,-0.324198325572815,0.865384299363175
"614",8,320,"MF","FBPC",-0.0857500000000002,-0.423941411208252,-1.85469444756477,-1.26066408971782,-0.209115350962114,0.865384299363175
"615",9,321,"MF","FBPC",-0.0647500000000002,-0.459613868196585,-1.78906753184705,-0.174808397002014,-0.101838625990317,0.865384299363175
"616",10,322,"MF","FBPC",-0.0647500000000002,-0.502782424213555,-1.84463576517991,0.297302773743987,0.0280651817370164,0.865384299363175
"617",11,323,"MF","FBPC",-0.0605000000000002,-0.315523512458555,-1.8612599370752,0.317916078382192,0.141196059875588,0.865384299363175
"618",12,324,"MF","FBPC",-0.0605000000000002,-0.273113021415112,-1.83955731456534,0.720207991482664,0.220486015070639,0.865384299363175
"619",13,325,"MF","FBPC",0.0347499999999998,0.0289987776034723,-1.94046675961647,1.8014090670221,0.278903753142734,0.865384299363175
"620",14,326,"MF","FBPC",0.0347499999999998,1.34930579564709,-2.02292827929398,1.91710955112041,0.298254350094949,0.865384299363175
"621",15,327,"MF","FBPC",0.25325,1.41451991983674,-1.87778590350507,1.58197711442184,0.28413676882355,0.865384299363175
"622",16,328,"MF","FBPC",0.25325,1.81475585670621,-1.73117051396773,1.50351356773447,0.249956366525925,0.865384299363175
"623",17,329,"MF","FBPC",0.53225,3.15702931172952,-1.82059033832777,1.88386228557491,0.199167770134045,0.865384299363175
"624",18,330,"MF","FBPC",0.53225,2.27847443751094,-1.73424281729316,1.55005973949817,0.145122395467633,0.865384299363175
"625",19,331,"MF","FBPC",0.7415,0.378879543422879,-1.56676653082819,1.19165421691775,0.0981566808466655,0.865384299363175
"626",20,332,"MF","FBPC",0.7415,-0.537651021512262,-1.43204759026043,1.08659285779398,0.0632035115032035,0.865384299363175
"627",21,333,"MF","FBPC",0.7415,-0.416518085991416,-1.43986165236208,0.905062787915592,0.0703286900961327,0.865384299363175
"628",22,334,"MF","FBPC",0.89425,0.04072841597536,-1.44555736331967,0.456224703051436,0.0755522620836114,0.865384299363175
"629",23,335,"MF","FBPC",0.89425,0.353637376508905,-1.26055905738132,-0.0976747409364698,0.0692514368256769,0.865384299363175
"630",24,336,"MF","FBPC",0.90175,0.542198532853463,-1.26173747212617,-0.168158943892917,0.041715053545637,0.865384299363175
"631",25,337,"MF","FBPC",0.90175,0.566125981698522,-1.23330101017303,-0.0524584597946008,0.00152297696384468,0.865384299363175
"632",26,338,"MF","FBPC",0.9205,0.763159063708121,-1.27604688863605,-0.305137677940347,-0.0430291795213184,0.865384299363175
"633",1,339,"MF","FBPC",0.9205,0.761334936377552,-1.28322966658521,-1.04322697305029,-0.107307680677934,0.865384299363175
"634",2,340,"MF","FBPC",1.01675,0.454978378828872,-1.1046144790907,-1.35309148793429,-0.151338499926497,0.807112714533574
"635",3,341,"MF","FBPC",1.01675,0.771546462192839,-1.11537458741971,-1.26930837875965,-0.141200626932534,0.807112714533574
"636",4,342,"MF","FBPC",1.0495,0.801593780301926,-1.1820255917589,-1.25733936316327,-0.129330095193772,0.807112714533574
"637",5,343,"MF","FBPC",1.0495,0.260189117244062,-1.20962031207508,-1.74075460419474,-0.144778034327326,0.807112714533574
"638",6,344,"MF","FBPC",1.12275,0.0934204960274545,-1.17167230368098,-1.76269779945476,-0.162656650121495,0.807112714533574
"639",7,345,"MF","FBPC",1.12275,-0.0315747168914409,-1.20160985108367,-1.70085788554014,-0.171523143161844,0.807112714533574
"640",8,346,"MF","FBPC",1.12275,-0.0505748639215984,-1.25705183267004,-0.970082988850208,-0.169133322341392,0.807112714533574
"641",9,347,"MF","FBPC",1.1015,0.25709215823151,-1.38204879874601,-0.399559912089548,-0.137412581316149,0.807112714533574
"642",10,348,"MF","FBPC",1.1015,0.510127640882209,-1.44247101076478,0.277354414416691,-0.0734959317076021,0.807112714533574
"643",11,349,"MF","FBPC",1.0345,0.794543959844703,-1.47598590861569,0.641079499484384,0.043971466928822,0.807112714533574
"644",12,350,"MF","FBPC",1.0345,0.990382382705394,-1.55032472866162,0.337864437709488,0.214364903765002,0.807112714533574
"645",13,351,"MF","FBPC",0.85075,0.597896677628748,-1.45565812114669,1.02807767043392,0.447897441928372,0.807112714533574
"646",14,352,"MF","FBPC",0.85075,0.605871407918529,-1.70302865369394,1.83798105912213,0.674778889438737,0.807112714533574
"647",15,353,"MF","FBPC",0.60075,2.10523506136744,-2.01098973481384,2.18042789424072,0.824453472706657,0.807112714533574
"648",16,354,"MF","FBPC",0.60075,3.45089488765843,-1.85291276952856,2.71969854138861,0.92449749921929,0.807112714533574
"649",17,355,"MF","FBPC",0.39975,3.55393009552353,-1.69651927146254,2.62727114317214,0.998228043940778,0.807112714533574
"650",18,356,"MF","FBPC",0.39975,3.68602850439412,-1.74661626710448,2.07004697262967,1.05745440835222,0.807112714533574
"651",19,357,"MF","FBPC",0.39975,2.12747671600259,-1.79798988028085,1.66974989546195,1.0490438350463,0.807112714533574
"652",20,358,"MF","FBPC",0.236,0.879598133975349,-1.24292479926778,1.72826508282201,0.995549430405359,0.807112714533574
"653",21,359,"MF","FBPC",0.236,0.416703663170526,-0.61541480150624,1.88186744964218,0.936354378073657,0.807112714533574
"654",22,360,"MF","FBPC",0.213,0.239206656147996,-0.851674495359739,1.47492091936535,0.873143939055479,0.807112714533574
"655",23,361,"MF","FBPC",0.213,0.390688129000895,-1.19313645185895,1.00546952986299,0.795641694000119,0.807112714533574
"656",24,362,"MF","FBPC",0.2825,0.228029814559363,-1.20611313151428,0.173622945914753,0.696356402215392,0.807112714533574
"657",25,363,"MF","FBPC",0.2825,-0.0932585948871579,-1.08835504932857,-0.513930505566043,0.558985826397951,0.807112714533574
"658",26,364,"MF","FBPC",0.38325,0.079108089769916,-1.2067584528552,-1.23207144134869,0.386986959405472,0.807112714533574
"659",1,365,"MF","FBPC",0.38325,-0.202935392136526,-1.27761812925618,-1.30122575368332,0.176699507244968,0.807112714533574
"660",2,366,"MF","FBPC",0.48475,-0.28982729834424,-1.34637347029519,-1.4481786673944,-0.0725195923964797,1.03916297302053
"661",3,367,"MF","FBPC",0.48475,0.190337366835409,-1.42137163816733,-1.51068352661992,-0.379119185708026,1.03916297302053
"662",4,368,"MF","FBPC",0.493,0.307600565114891,-1.41386620556822,-1.731445369842,-0.712296875961521,1.03916297302053
"663",5,369,"MF","FBPC",0.493,-0.040096607943965,-1.50677921745115,-1.74008965888383,-1.09881152696964,1.03916297302053
"664",6,370,"MF","FBPC",0.493,-0.227024212379658,-1.57422987995779,-1.35508632386702,-1.34038527900057,1.03916297302053
"665",7,371,"MF","FBPC",0.453,-0.384438971478146,-1.66889648613479,-0.994021020042963,-1.42671421056281,1.03916297302053
"666",8,372,"MF","FBPC",0.453,-0.295583710482969,-1.72032620659018,-1.00399519970661,-1.39012712159432,1.03916297302053
"667",9,373,"MF","FBPC",0.40925,0.337421603624796,-1.69694013559159,-1.00599003563934,-1.02727856692803,1.03916297302053
"668",10,374,"MF","FBPC",0.40925,1.12588350406993,-1.76143071468241,-0.326415927889462,-0.54634030701108,1.03916297302053
"669",11,375,"MF","FBPC",0.2545,1.16368289263351,-1.77753582099695,0.0273349775145823,0.0523225216299105,1.03916297302053
"670",12,376,"MF","FBPC",0.2545,0.603589105438832,-1.63369813176778,0.23546285982937,0.533453130283249,1.03916297302053
"671",13,377,"MF","FBPC",0.2575,0.706355287533551,-1.43855696714025,-0.249282271823918,0.933287215544713,1.03916297302053
"672",14,378,"MF","FBPC",0.2575,1.53682526341846,-1.24664244132678,1.09124747497037,1.27094904156594,1.03916297302053
"673",15,379,"MF","FBPC",0.3145,2.4493134533932,-1.36134224132074,1.63184801274008,1.54176152291225,1.03916297302053
"674",16,380,"MF","FBPC",0.3145,2.50545778214249,-1.67774869143897,0.859181561462812,1.74374210046138,1.03916297302053
"675",17,381,"MF","FBPC",0.3065,2.15470595919641,-1.63626541472827,0.70890392119719,1.87549461633798,1.03916297302053
"676",18,382,"MF","FBPC",0.3065,1.06518327218663,-1.21141603398919,0.174952836536572,1.95420800111307,1.03916297302053
"677",19,383,"MF","FBPC",0.3065,0.223869216559966,-0.908533387429182,0.0665667508582648,1.99364592244166,1.03916297302053
"678",20,384,"MF","FBPC",0.45875,-0.253659628844644,-0.734730087123644,0.18293218026749,1.9913889641041,1.03916297302053
"679",21,385,"MF","FBPC",0.45875,-0.325959889468827,-0.68130826191907,-0.168158943892917,1.94789622140851,1.03916297302053
"680",22,386,"MF","FBPC",0.525,0.0226345960807413,-0.837575513590172,-0.822465129828219,1.87158548397605,1.03916297302053
"681",23,387,"MF","FBPC",0.525,0.693405362578878,-1.04109188803176,-0.858372176617352,1.77317152403236,1.03916297302053
"682",24,388,"MF","FBPC",0.53275,0.759910691359919,-1.16627121447118,-0.458740044760524,1.66812238455658,1.03916297302053
"683",25,389,"MF","FBPC",0.53275,0.230149369377337,-1.18805799723064,-0.507945997767855,1.52914674164484,1.03916297302053
"684",26,390,"MF","FBPC",0.582,0.377818812121698,-1.1738888816968,-0.835764036046415,1.3366699003323,1.03916297302053
"685",1,391,"MF","FBPC",0.582,1.17506829796338,-1.1783781195874,-0.855712395373711,1.13004695422482,1.03916297302053
"686",2,392,"MF","FBPC",0.643,1.61697871883021,-1.34356769427227,-0.85770723130644,0.931808264607603,0.986538908933511
"687",3,393,"MF","FBPC",0.643,2.91436563321644,-1.47209991127223,-1.11637095725038,0.737024655077255,0.986538908933511
"688",4,394,"MF","FBPC",0.643,2.04819965774042,-1.46552038724918,-1.66495083875101,0.514037881604353,0.986538908933511
"689",5,395,"MF","FBPC",0.65425,-0.149170419550489,-1.32976330347889,-1.62904379196188,0.297042911466904,0.986538908933511
"690",6,396,"MF","FBPC",0.65425,-0.21829623190518,-1.26660547462155,-1.35575126917793,0.216924611422724,0.986538908933511
"691",7,397,"MF","FBPC",0.58775,-0.0271675744907175,-1.28931816729495,-1.07780412921761,0.208459559836955,0.986538908933511
"692",8,398,"MF","FBPC",0.58775,-0.0884833516384698,-1.27704294167956,-1.30189069899423,0.216757621150585,0.986538908933511
"693",9,399,"MF","FBPC",0.65925,-0.0150146593719561,-1.19319256850324,-1.34378225358155,0.214687168842759,0.986538908933511
"694",10,400,"MF","FBPC",0.65925,-0.0225131860845905,-1.10239791445388,-0.535208755515159,0.339051975541166,0.986538908933511
"695",11,401,"MF","FBPC",0.7215,0.309998249408804,-1.15900428831345,0.18093734433476,0.478463276414297,0.986538908933511
"696",12,402,"MF","FBPC",0.7215,0.66419667100996,-1.43050442000348,0.995495350199347,0.680121870355385,0.986538908933511
"697",13,403,"MF","FBPC",0.70975,0.91339574480197,-1.32995971574761,0.930995655041077,0.916937514964145,0.986538908933511
"698",14,404,"MF","FBPC",0.70975,1.13865741921425,-0.932368374189474,0.464868992093278,1.1923144912392,0.986538908933511
"699",15,405,"MF","FBPC",0.85175,0.93290744398063,-0.969600911423571,0.680976218138976,1.42865693569706,0.986538908933511
"700",16,406,"MF","FBPC",0.85175,1.12254597547047,-1.48270572424948,0.738161514877231,1.62061142378747,0.986538908933511
"701",17,407,"MF","FBPC",0.85175,2.40449453645312,-1.58125831706675,0.863836178639194,1.76353870048378,0.986538908933511
"702",18,408,"MF","FBPC",0.80225,3.76162523526223,-1.30240706150833,0.672331929097154,1.85061097011242,0.986538908933511
"703",19,409,"MF","FBPC",0.80225,2.6311036697466,-1.2799749493806,0.122422156974693,1.90540215034717,0.986538908933511
"704",20,410,"MF","FBPC",0.66525,1.11313728387461,-1.25441440657996,-0.329740654444013,1.89575338266939,0.986538908933511
"705",21,411,"MF","FBPC",0.66525,0.883817033441072,-1.34038314294138,-0.318436584158544,1.81688602562488,0.986538908933511
"706",22,412,"MF","FBPC",0.5965,1.4922913497125,-1.48527300988574,0.172958000603842,1.68109076353408,0.986538908933511
"707",23,413,"MF","FBPC",0.5965,1.65548002437768,-1.49666442912515,0.50277087481514,1.49329986992073,0.986538908933511
"708",24,414,"MF","FBPC",0.4555,1.79435287999429,-1.48894857115099,0.452235031185977,1.26984752633549,0.986538908933511
"709",25,415,"MF","FBPC",0.4555,1.91594003455005,-1.50095725207126,0.151679750654728,1.01261323275395,0.986538908933511
"710",26,416,"MF","FBPC",0.2645,0.855376255287441,-1.35007707917944,-0.0338399910891232,0.697228390622922,0.986538908933511
"711",1,417,"MF","FBPC",0.2645,-0.14478677539099,-1.2280402005329,-0.559811732018824,0.353719150054682,0.986538908933511
"712",2,418,"MF","FBPC",0.0412499999999998,-0.225272843563066,-1.19821487839146,-0.578430200724299,0.180428986181547,1.09163301582462
"713",3,419,"MF","FBPC",0.0412499999999998,-0.21840090282047,-1.21040593439197,-0.736687184720847,0.088463829434804,1.09163301582462
"714",4,420,"MF","FBPC",0.0412499999999998,-0.0517567866951211,-1.10203315626597,-0.882310207810106,0.0440056067616111,1.09163301582462
"715",5,421,"MF","FBPC",-0.18675,0.380627705092912,-1.06141966747337,-0.821135239206399,0.0266012335384375,1.09163301582462
"716",6,422,"MF","FBPC",-0.18675,0.413484042848689,-1.13721748147189,-0.3895857324259,-0.0077854689259391,1.09163301582462
"717",7,423,"MF","FBPC",-0.376,0.346222911463754,-1.21099514711599,-0.291838771722151,0.0311753404447795,1.09163301582462
"718",8,424,"MF","FBPC",-0.376,0.306793076407425,-1.44649728500209,-0.291173826411239,0.0607966894240812,1.09163301582462
"719",9,425,"MF","FBPC",-0.444,0.00483791991884964,-1.61450667156042,-0.1063190299783,0.0902810562386843,1.09163301582462
"720",10,426,"MF","FBPC",-0.444,-0.208250457186735,-1.67174433759988,-0.00125767085454074,0.118015088066463,1.09163301582462
"721",11,427,"MF","FBPC",-0.48225,0.176345758198322,-1.72477335164597,-0.113633428398307,0.293601056849028,1.09163301582462
"722",12,428,"MF","FBPC",-0.48225,0.425032670857819,-1.58834289088841,-0.19808148288386,0.576308077915927,1.09163301582462
"723",13,429,"MF","FBPC",-0.4885,0.441632490735784,-1.54836069962723,0.140375680369259,0.869684301701136,1.09163301582462
"724",14,430,"MF","FBPC",-0.4885,0.728000643063497,-1.82412559727914,0.309936734651274,1.11885309660353,1.09163301582462
"725",15,431,"MF","FBPC",-0.37075,0.805726107799656,-1.68202748789979,0.659697968189854,1.36068803337642,1.09163301582462
"726",16,432,"MF","FBPC",-0.37075,0.430065791771632,-1.22238657705851,1.04270646727393,1.58034038824403,1.09163301582462
"727",17,433,"MF","FBPC",-0.37075,0.0102751277052881,-1.33056295094318,0.682971054071705,1.75539963603258,1.09163301582462
"728",18,434,"MF","FBPC",-0.12825,-0.0634371189778008,-1.51905444306653,0.619136304224359,1.88490056105594,1.09163301582462
"729",19,435,"MF","FBPC",-0.12825,0.810280057376803,-1.32737841700498,0.260065836333034,1.98477790559588,1.09163301582462
"730",20,436,"MF","FBPC",0.183,1.42957425172339,-1.2011188558661,-0.0338399910891232,2.03993982353396,1.09163301582462
"731",21,437,"MF","FBPC",0.183,1.49709779440455,-1.2494201510002,0.337864437709488,2.0401473735264,1.09163301582462
"732",22,438,"MF","FBPC",0.51925,1.57483517776589,-1.3671221178795,0.172293055292933,1.97771230103323,1.09163301582462
"733",23,439,"MF","FBPC",0.51925,0.915347022083203,-1.55799850985568,-0.000592725543631507,1.87134565185099,1.09163301582462
"734",24,440,"MF","FBPC",0.7185,1.53780127965511,-1.3730282582258,0.125081938218332,1.72179685039518,1.09163301582462
"735",25,441,"MF","FBPC",0.7185,2.82057082897877,-1.05253941722597,-0.140231240834702,1.52300744130606,1.09163301582462
"736",26,442,"MF","FBPC",0.826,2.88157850921515,-0.981146654110539,-0.422832997971392,1.27779170555197,1.09163301582462
"737",1,443,"MF","FBPC",0.826,1.78497984920512,-0.973360643641574,-0.369637373098604,0.995454774398507,1.09163301582462
"738",2,444,"MF","FBPC",0.826,0.788537819964912,-1.0050938821868,-0.217364896900245,0.711914036158597,1.09163301582462
"739",3,445,"MF","FBPC",0.97075,0.337846260926116,-1.17092880095678,-0.613007356891613,0.499101258403237,0.773336507958892
"740",4,446,"MF","FBPC",0.97075,0.307175080397381,-1.36869334110699,-0.440121576055049,0.272403403207574,0.773336507958892
"741",5,447,"MF","FBPC",1.0195,-0.153676544971659,-1.60942822362162,0.073881149278274,0.0657189429170566,0.773336507958892
"742",6,448,"MF","FBPC",1.0195,-0.627460976808882,-1.89882916480979,-0.531884028960609,-0.171100153358893,0.773336507958892
